(1, 2, 4, 4),1,[33285, 10000, 3.3285]
(1, 2, 4, 4),2,[40775, 10000, 4.0775]
(1, 2, 4, 4),3,[60590, 10000, 6.059]
(1, 2, 4, 4),4,[250120, 10000, 25.012]
(1, 2, 4, 4),5,[177724, 10000, 17.7724]
(1, 2, 4, 4),6,[186315, 10000, 18.6315]
(1, 2, 4, 4),7,[157263, 10000, 15.7263]
(1, 2, 4, 4),8,[258032, 10000, 25.8032]
(1, 2, 4, 4),9,[176526, 10000, 17.6526]
(1, 2, 4, 4),10,[184772, 10000, 18.4772]
(1, 2, 4, 4),11,[165830, 10000, 16.583]
(1, 2, 4, 4),12,[186760, 10000, 18.676]
(1, 2, 4, 4),13,[162088, 10000, 16.2088]
(1, 2, 4, 4),14,[170840, 10000, 17.084]
(1, 2, 4, 4),15,[157714, 10000, 15.7714]
(1, 2, 4, 5),0,[0, 10000, 0.0]
(1, 2, 4, 5),1,[-247750, 10000, -24.775]
(1, 2, 4, 5),2,[-245942, 10000, -24.5942]
(1, 2, 4, 5),3,[-324128, 10000, -32.4128]
(1, 2, 4, 5),4,[-247508, 10000, -24.7508]
(1, 2, 4, 5),5,[-321687, 10000, -32.1687]
(1, 2, 4, 5),6,[-316909, 10000, -31.6909]
(1, 2, 4, 5),7,[-343553, 10000, -34.3553]
(1, 2, 4, 5),8,[-244146, 10000, -24.4146]
(1, 2, 4, 5),9,[-321336, 10000, -32.1336]
(1, 2, 4, 5),10,[-315542, 10000, -31.5542]
(1, 2, 4, 5),11,[-338141, 10000, -33.8141]
(1, 2, 4, 5),12,[-312927, 10000, -31.2927]
(1, 2, 4, 5),13,[-340851, 10000, -34.0851]
(1, 2, 4, 5),14,[-328431, 10000, -32.8431]
(1, 2, 4, 5),15,[-335905, 10000, -33.5905]
(1, 2, 4, 6),0,[0, 10000, 0.0]
(1, 2, 4, 6),1,[-246950, 10000, -24.695]
(1, 2, 4, 6),2,[-248106, 10000, -24.8106]
(1, 2, 4, 6),3,[-328362, 10000, -32.8362]
(1, 2, 4, 6),4,[-248292, 10000, -24.8292]
(1, 2, 4, 6),5,[-321450, 10000, -32.145]
(1, 2, 4, 6),6,[-314715, 10000, -31.4715]
(1, 2, 4, 6),7,[-343554, 10000, -34.3554]
(1, 2, 4, 6),8,[-242742, 10000, -24.2742]
(1, 2, 4, 6),9,[-320608, 10000, -32.0608]
(1, 2, 4, 6),10,[-313372, 10000, -31.3372]
(1, 2, 4, 6),11,[-342097, 10000, -34.2097]
(1, 2, 4, 6),12,[-312356, 10000, -31.2356]
(1, 2, 4, 6),13,[-342078, 10000, -34.2078]
(1, 2, 4, 6),14,[-330211, 10000, -33.0211]
(1, 2, 4, 6),15,[-341407, 10000, -34.1407]
(1, 2, 5, 5),0,[0, 10000, 0.0]
(1, 2, 5, 5),1,[32535, 10000, 3.2535]
(1, 2, 5, 5),2,[41580, 10000, 4.158]
(1, 2, 5, 5),3,[60450, 10000, 6.045]
(1, 2, 5, 5),4,[252456, 10000, 25.2456]
(1, 2, 5, 5),5,[176470, 10000, 17.647]
(1, 2, 5, 5),6,[188218, 10000, 18.8218]
(1, 2, 5, 5),7,[164714, 10000, 16.4714]
(1, 2, 5, 5),8,[251542, 10000, 25.1542]
(1, 2, 5, 5),9,[180065, 10000, 18.0065]
(1, 2, 5, 5),10,[188955, 10000, 18.8955]
(1, 2, 5, 5),11,[162127, 10000, 16.2127]
(1, 2, 5, 5),12,[185281, 10000, 18.5281]
(1, 2, 5, 5),13,[161941, 10000, 16.1941]
(1, 2, 5, 5),14,[173116, 10000, 17.3116]
(1, 2, 5, 5),15,[164044, 10000, 16.4044]
(1, 2, 5, 6),0,[0, 10000, 0.0]
(1, 2, 5, 6),1,[-251900, 10000, -25.19]
(1, 2, 5, 6),2,[-244816, 10000, -24.4816]
(1, 2, 5, 6),3,[-323743, 10000, -32.3743]
(1, 2, 5, 6),4,[-243608, 10000, -24.3608]
(1, 2, 5, 6),5,[-321887, 10000, -32.1887]
(1, 2, 5, 6),6,[-310643, 10000, -31.0643]
(1, 2, 5, 6),7,[-340138, 10000, -34.0138]
(1, 2, 5, 6),8,[-247360, 10000, -24.736]
(1, 2, 5, 6),9,[-323177, 10000, -32.3177]
(1, 2, 5, 6),10,[-315023, 10000, -31.5023]
(1, 2, 5, 6),11,[-338422, 10000, -33.8422]
(1, 2, 5, 6),12,[-310596, 10000, -31.0596]
(1, 2, 5, 6),13,[-338463, 10000, -33.8463]
(1, 2, 5, 6),14,[-328821, 10000, -32.8821]
(1, 2, 5, 6),15,[-338797, 10000, -33.8797]
(1, 2, 6, 6),0,[0, 10000, 0.0]
(1, 2, 6, 6),1,[34275, 10000, 3.4275]
(1, 2, 6, 6),2,[40745, 10000, 4.0745]
(1, 2, 6, 6),3,[61535, 10000, 6.1535]
(1, 2, 6, 6),4,[249692, 10000, 24.9692]
(1, 2, 6, 6),5,[182504, 10000, 18.2504]
(1, 2, 6, 6),6,[185653, 10000, 18.5653]
(1, 2, 6, 6),7,[159539, 10000, 15.9539]
(1, 2, 6, 6),8,[249140, 10000, 24.914]
(1, 2, 6, 6),9,[176502, 10000, 17.6502]
(1, 2, 6, 6),10,[184337, 10000, 18.4337]
(1, 2, 6, 6),11,[162067, 10000, 16.2067]
(1, 2, 6, 6),12,[191849, 10000, 19.1849]
(1, 2, 6, 6),13,[163909, 10000, 16.3909]
(1, 2, 6, 6),14,[174909, 10000, 17.4909]
(1, 2, 6, 6),15,[163345, 10000, 16.3345]
(1, 3, 3, 3),0,[0, 10000, 0.0]
(1, 3, 3, 3),1,[43225, 10000, 4.3225]
(1, 3, 3, 3),2,[-108180, 10000, -10.818]
(1, 3, 3, 3),3,[-89305, 10000, -8.9305]
(1, 3, 3, 3),4,[-107645, 10000, -10.7645]
(1, 3, 3, 3),5,[-88910, 10000, -8.891]
(1, 3, 3, 3),6,[35570, 10000, 3.557]
(1, 3, 3, 3),7,[9829, 10000, 0.9829]
(1, 3, 3, 3),8,[-108015, 10000, -10.8015]
(1, 3, 3, 3),9,[-87925, 10000, -8.7925]
(1, 3, 3, 3),10,[31511, 10000, 3.1511]
(1, 3, 3, 3),11,[14507, 10000, 1.4507]
(1, 3, 3, 3),12,[34837, 10000, 3.4837]
(1, 3, 3, 3),13,[9129, 10000, 0.9129]
(1, 3, 3, 3),14,[20810, 10000, 2.081]
(1, 3, 3, 3),15,[13389, 10000, 1.3389]
(1, 3, 3, 4),0,[0, 10000, 0.0]
(1, 3, 3, 4),1,[32945, 10000, 3.2945]
(1, 3, 3, 4),2,[257800, 10000, 25.78]
(1, 3, 3, 4),3,[179723, 10000, 17.9723]
(1, 3, 3, 4),4,[256240, 10000, 25.624]
(1, 3, 3, 4),5,[179079, 10000, 17.9079]
(1, 3, 3, 4),6,[189366, 10000, 18.9366]
(1, 3, 3, 4),7,[162312, 10000, 16.2312]
(1, 3, 3, 4),8,[40615, 10000, 4.0615]
(1, 3, 3, 4),9,[61045, 10000, 6.1045]
(1, 3, 3, 4),10,[186673, 10000, 18.6673]
(1, 3, 3, 4),11,[160054, 10000, 16.0054]
(1, 3, 3, 4),12,[188989, 10000, 18.8989]
(1, 3, 3, 4),13,[156999, 10000, 15.6999]
(1, 3, 3, 4),14,[169958, 10000, 16.9958]
(1, 3, 3, 4),15,[160523, 10000, 16.0523]
(1, 3, 3, 5),0,[0, 10000, 0.0]
(1, 3, 3, 5),1,[33640, 10000, 3.364]
(1, 3, 3, 5),2,[249922, 10000, 24.9922]
(1, 3, 3, 5),3,[175994, 10000, 17.5994]
(1, 3, 3, 5),4,[250262, 10000, 25.0262]
(1, 3, 3, 5),5,[177335, 10000, 17.7335]
(1, 3, 3, 5),6,[185219, 10000, 18.5219]
(1, 3, 3, 5),7,[163444, 10000, 16.3444]
(1, 3, 3, 5),8,[41425, 10000, 4.1425]
(1, 3, 3, 5),9,[60455, 10000, 6.0455]
(1, 3, 3, 5),10,[188183, 10000, 18.8183]
(1, 3, 3, 5),11,[157305, 10000, 15.7305]
(1, 3, 3, 5),12,[181691, 10000, 18.1691]
(1, 3, 3, 5),13,[161428, 10000, 16.1428]
(1, 3, 3, 5),14,[168995, 10000, 16.8995]
(1, 3, 3, 5),15,[161588, 10000, 16.1588]
(1, 3, 3, 6),0,[0, 10000, 0.0]
(1, 3, 3, 6),1,[33305, 10000, 3.3305]
(1, 3, 3, 6),2,[249168, 10000, 24.9168]
(1, 3, 3, 6),3,[180036, 10000, 18.0036]
(1, 3, 3, 6),4,[254098, 10000, 25.4098]
(1, 3, 3, 6),5,[178998, 10000, 17.8998]
(1, 3, 3, 6),6,[185025, 10000, 18.5025]
(1, 3, 3, 6),7,[162621, 10000, 16.2621]
(1, 3, 3, 6),8,[41970, 10000, 4.197]
(1, 3, 3, 6),9,[60585, 10000, 6.0585]
(1, 3, 3, 6),10,[186930, 10000, 18.693]
(1, 3, 3, 6),11,[162739, 10000, 16.2739]
(1, 3, 3, 6),12,[187079, 10000, 18.7079]
(1, 3, 3, 6),13,[162470, 10000, 16.247]
(1, 3, 3, 6),14,[170179, 10000, 17.0179]
(1, 3, 3, 6),15,[160261, 10000, 16.0261]
(1, 3, 4, 4),0,[0, 10000, 0.0]
(1, 3, 4, 4),1,[32950, 10000, 3.295]
(1, 3, 4, 4),2,[41340, 10000, 4.134]
(1, 3, 4, 4),3,[60545, 10000, 6.0545]
(1, 3, 4, 4),4,[253082, 10000, 25.3082]
(1, 3, 4, 4),5,[177256, 10000, 17.7256]
(1, 3, 4, 4),6,[184856, 10000, 18.4856]
(1, 3, 4, 4),7,[162432, 10000, 16.2432]
(1, 3, 4, 4),8,[248900, 10000, 24.89]
(1, 3, 4, 4),9,[181782, 10000, 18.1782]
(1, 3, 4, 4),10,[184417, 10000, 18.4417]
(1, 3, 4, 4),11,[162000, 10000, 16.2]
(1, 3, 4, 4),12,[183575, 10000, 18.3575]
(1, 3, 4, 4),13,[159578, 10000, 15.9578]
(1, 3, 4, 4),14,[172473, 10000, 17.2473]
(1, 3, 4, 4),15,[165839, 10000, 16.5839]
(1, 3, 4, 5),0,[0, 10000, 0.0]
(1, 3, 4, 5),1,[-252500, 10000, -25.25]
(1, 3, 4, 5),2,[-244828, 10000, -24.4828]
(1, 3, 4, 5),3,[-322293, 10000, -32.2293]
(1, 3, 4, 5),4,[-243816, 10000, -24.3816]
(1, 3, 4, 5),5,[-324468, 10000, -32.4468]
(1, 3, 4, 5),6,[-314856, 10000, -31.4856]
(1, 3, 4, 5),7,[-339688, 10000, -33.9688]
(1, 3, 4, 5),8,[-248726, 10000, -24.8726]
(1, 3, 4, 5),9,[-321423, 10000, -32.1423]
(1, 3, 4, 5),10,[-313604, 10000, -31.3604]
(1, 3, 4, 5),11,[-334901, 10000, -33.4901]
(1, 3, 4, 5),12,[-315691, 10000, -31.5691]
(1, 3, 4, 5),13,[-339941, 10000, -33.9941]
(1, 3, 4, 5),14,[-325448, 10000, -32.5448]
(1, 3, 4, 5),15,[-342495, 10000, -34.2495]
(1, 3, 4, 6),0,[0, 10000, 0.0]
(1, 3, 4, 6),1,[-248450, 10000, -24.845]
(1, 3, 4, 6),2,[-247240, 10000, -24.724]
(1, 3, 4, 6),3,[-320644, 10000, -32.0644]
(1, 3, 4, 6),4,[-246254, 10000, -24.6254]
(1, 3, 4, 6),5,[-326569, 10000, -32.6569]
(1, 3, 4, 6),6,[-315022, 10000, -31.5022]
(1, 3, 4, 6),7,[-339191, 10000, -33.9191]
(1, 3, 4, 6),8,[-243272, 10000, -24.3272]
(1, 3, 4, 6),9,[-320890, 10000, -32.089]
(1, 3, 4, 6),10,[-316427, 10000, -31.6427]
(1, 3, 4, 6),11,[-337769, 10000, -33.7769]
(1, 3, 4, 6),12,[-314128, 10000, -31.4128]
(1, 3, 4, 6),13,[-339074, 10000, -33.9074]
(1, 3, 4, 6),14,[-327345, 10000, -32.7345]
(1, 3, 4, 6),15,[-336435, 10000, -33.6435]
(1, 3, 5, 5),0,[0, 10000, 0.0]
(1, 3, 5, 5),1,[34065, 10000, 3.4065]
(1, 3, 5, 5),2,[42530, 10000, 4.253]
(1, 3, 5, 5),3,[62285, 10000, 6.2285]
(1, 3, 5, 5),4,[247612, 10000, 24.7612]
(1, 3, 5, 5),5,[176855, 10000, 17.6855]
(1, 3, 5, 5),6,[187935, 10000, 18.7935]
(1, 3, 5, 5),7,[161116, 10000, 16.1116]
(1, 3, 5, 5),8,[255560, 10000, 25.556]
(1, 3, 5, 5),9,[179605, 10000, 17.9605]
(1, 3, 5, 5),10,[186157, 10000, 18.6157]
(1, 3, 5, 5),11,[159659, 10000, 15.9659]
(1, 3, 5, 5),12,[182109, 10000, 18.2109]
(1, 3, 5, 5),13,[158537, 10000, 15.8537]
(1, 3, 5, 5),14,[169145, 10000, 16.9145]
(1, 3, 5, 5),15,[164505, 10000, 16.4505]
(1, 3, 5, 6),0,[0, 10000, 0.0]
(1, 3, 5, 6),1,[-251250, 10000, -25.125]
(1, 3, 5, 6),2,[-245014, 10000, -24.5014]
(1, 3, 5, 6),3,[-322340, 10000, -32.234]
(1, 3, 5, 6),4,[-244766, 10000, -24.4766]
(1, 3, 5, 6),5,[-321998, 10000, -32.1998]
(1, 3, 5, 6),6,[-313388, 10000, -31.3388]
(1, 3, 5, 6),7,[-341601, 10000, -34.1601]
(1, 3, 5, 6),8,[-248230, 10000, -24.823]
(1, 3, 5, 6),9,[-316145, 10000, -31.6145]
(1, 3, 5, 6),10,[-311442, 10000, -31.1442]
(1, 3, 5, 6),11,[-342727, 10000, -34.2727]
(1, 3, 5, 6),12,[-313066, 10000, -31.3066]
(1, 3, 5, 6),13,[-339732, 10000, -33.9732]
(1, 3, 5, 6),14,[-328159, 10000, -32.8159]
(1, 3, 5, 6),15,[-338860, 10000, -33.886]
(1, 3, 6, 6),0,[0, 10000, 0.0]
(1, 3, 6, 6),1,[32910, 10000, 3.291]
(1, 3, 6, 6),2,[40740, 10000, 4.074]
(1, 3, 6, 6),3,[61320, 10000, 6.132]
(1, 3, 6, 6),4,[258970, 10000, 25.897]
(1, 3, 6, 6),5,[182411, 10000, 18.2411]
(1, 3, 6, 6),6,[185861, 10000, 18.5861]
(1, 3, 6, 6),7,[158939, 10000, 15.8939]
(1, 3, 6, 6),8,[250268, 10000, 25.0268]
(1, 3, 6, 6),9,[179068, 10000, 17.9068]
(1, 3, 6, 6),10,[185083, 10000, 18.5083]
(1, 3, 6, 6),11,[160966, 10000, 16.0966]
(1, 3, 6, 6),12,[186246, 10000, 18.6246]
(1, 3, 6, 6),13,[152489, 10000, 15.2489]
(1, 3, 6, 6),14,[171261, 10000, 17.1261]
(1, 3, 6, 6),15,[163273, 10000, 16.3273]
(1, 4, 4, 4),0,[0, 10000, 0.0]
(1, 4, 4, 4),1,[40425, 10000, 4.0425]
(1, 4, 4, 4),2,[-109080, 10000, -10.908]
(1, 4, 4, 4),3,[-87460, 10000, -8.746]
(1, 4, 4, 4),4,[-107965, 10000, -10.7965]
(1, 4, 4, 4),5,[-89225, 10000, -8.9225]
(1, 4, 4, 4),6,[35738, 10000, 3.5738]
(1, 4, 4, 4),7,[12424, 10000, 1.2424]
(1, 4, 4, 4),8,[-108660, 10000, -10.866]
(1, 4, 4, 4),9,[-90260, 10000, -9.026]
(1, 4, 4, 4),10,[40256, 10000, 4.0256]
(1, 4, 4, 4),11,[14720, 10000, 1.472]
(1, 4, 4, 4),12,[36261, 10000, 3.6261]
(1, 4, 4, 4),13,[8867, 10000, 0.8867]
(1, 4, 4, 4),14,[23655, 10000, 2.3655]
(1, 4, 4, 4),15,[11037, 10000, 1.1037]
(1, 4, 4, 5),0,[0, 10000, 0.0]
(1, 4, 4, 5),1,[33575, 10000, 3.3575]
(1, 4, 4, 5),2,[253406, 10000, 25.3406]
(1, 4, 4, 5),3,[179198, 10000, 17.9198]
(1, 4, 4, 5),4,[250340, 10000, 25.034]
(1, 4, 4, 5),5,[177177, 10000, 17.7177]
(1, 4, 4, 5),6,[185611, 10000, 18.5611]
(1, 4, 4, 5),7,[161249, 10000, 16.1249]
(1, 4, 4, 5),8,[41525, 10000, 4.1525]
(1, 4, 4, 5),9,[61490, 10000, 6.149]
(1, 4, 4, 5),10,[188305, 10000, 18.8305]
(1, 4, 4, 5),11,[162664, 10000, 16.2664]
(1, 4, 4, 5),12,[186077, 10000, 18.6077]
(1, 4, 4, 5),13,[160105, 10000, 16.0105]
(1, 4, 4, 5),14,[166896, 10000, 16.6896]
(1, 4, 4, 5),15,[166042, 10000, 16.6042]
(1, 4, 4, 6),0,[0, 10000, 0.0]
(1, 4, 4, 6),1,[33230, 10000, 3.323]
(1, 4, 4, 6),2,[251886, 10000, 25.1886]
(1, 4, 4, 6),3,[178281, 10000, 17.8281]
(1, 4, 4, 6),4,[252758, 10000, 25.2758]
(1, 4, 4, 6),5,[178046, 10000, 17.8046]
(1, 4, 4, 6),6,[189577, 10000, 18.9577]
(1, 4, 4, 6),7,[159113, 10000, 15.9113]
(1, 4, 4, 6),8,[41550, 10000, 4.155]
(1, 4, 4, 6),9,[61200, 10000, 6.12]
(1, 4, 4, 6),10,[184421, 10000, 18.4421]
(1, 4, 4, 6),11,[161284, 10000, 16.1284]
(1, 4, 4, 6),12,[185531, 10000, 18.5531]
(1, 4, 4, 6),13,[161236, 10000, 16.1236]
(1, 4, 4, 6),14,[175534, 10000, 17.5534]
(1, 4, 4, 6),15,[159583, 10000, 15.9583]
(1, 4, 5, 5),0,[0, 10000, 0.0]
(1, 4, 5, 5),1,[33435, 10000, 3.3435]
(1, 4, 5, 5),2,[42095, 10000, 4.2095]
(1, 4, 5, 5),3,[61710, 10000, 6.171]
(1, 4, 5, 5),4,[250878, 10000, 25.0878]
(1, 4, 5, 5),5,[175967, 10000, 17.5967]
(1, 4, 5, 5),6,[188438, 10000, 18.8438]
(1, 4, 5, 5),7,[167874, 10000, 16.7874]
(1, 4, 5, 5),8,[253184, 10000, 25.3184]
(1, 4, 5, 5),9,[178732, 10000, 17.8732]
(1, 4, 5, 5),10,[184701, 10000, 18.4701]
(1, 4, 5, 5),11,[159922, 10000, 15.9922]
(1, 4, 5, 5),12,[186226, 10000, 18.6226]
(1, 4, 5, 5),13,[164901, 10000, 16.4901]
(1, 4, 5, 5),14,[171327, 10000, 17.1327]
(1, 4, 5, 5),15,[163319, 10000, 16.3319]
(1, 4, 5, 6),0,[0, 10000, 0.0]
(1, 4, 5, 6),1,[-252500, 10000, -25.25]
(1, 4, 5, 6),2,[-244984, 10000, -24.4984]
(1, 4, 5, 6),3,[-321285, 10000, -32.1285]
(1, 4, 5, 6),4,[-251354, 10000, -25.1354]
(1, 4, 5, 6),5,[-322490, 10000, -32.249]
(1, 4, 5, 6),6,[-316154, 10000, -31.6154]
(1, 4, 5, 6),7,[-336497, 10000, -33.6497]
(1, 4, 5, 6),8,[-247618, 10000, -24.7618]
(1, 4, 5, 6),9,[-319022, 10000, -31.9022]
(1, 4, 5, 6),10,[-317029, 10000, -31.7029]
(1, 4, 5, 6),11,[-341012, 10000, -34.1012]
(1, 4, 5, 6),12,[-312870, 10000, -31.287]
(1, 4, 5, 6),13,[-338318, 10000, -33.8318]
(1, 4, 5, 6),14,[-330558, 10000, -33.0558]
(1, 4, 5, 6),15,[-339313, 10000, -33.9313]
(1, 4, 6, 6),0,[0, 10000, 0.0]
(1, 4, 6, 6),1,[32810, 10000, 3.281]
(1, 4, 6, 6),2,[42125, 10000, 4.2125]
(1, 4, 6, 6),3,[61580, 10000, 6.158]
(1, 4, 6, 6),4,[257880, 10000, 25.788]
(1, 4, 6, 6),5,[177615, 10000, 17.7615]
(1, 4, 6, 6),6,[187415, 10000, 18.7415]
(1, 4, 6, 6),7,[158616, 10000, 15.8616]
(1, 4, 6, 6),8,[254500, 10000, 25.45]
(1, 4, 6, 6),9,[176758, 10000, 17.6758]
(1, 4, 6, 6),10,[184762, 10000, 18.4762]
(1, 4, 6, 6),11,[163164, 10000, 16.3164]
(1, 4, 6, 6),12,[186212, 10000, 18.6212]
(1, 4, 6, 6),13,[163540, 10000, 16.354]
(1, 4, 6, 6),14,[175106, 10000, 17.5106]
(1, 4, 6, 6),15,[159546, 10000, 15.9546]
(1, 5, 5, 5),0,[0, 10000, 0.0]
(1, 5, 5, 5),1,[40400, 10000, 4.04]
(1, 5, 5, 5),2,[-108860, 10000, -10.886]
(1, 5, 5, 5),3,[-88650, 10000, -8.865]
(1, 5, 5, 5),4,[-107930, 10000, -10.793]
(1, 5, 5, 5),5,[-88630, 10000, -8.863]
(1, 5, 5, 5),6,[38291, 10000, 3.8291]
(1, 5, 5, 5),7,[9632, 10000, 0.9632]
(1, 5, 5, 5),8,[-108900, 10000, -10.89]
(1, 5, 5, 5),9,[-89170, 10000, -8.917]
(1, 5, 5, 5),10,[37611, 10000, 3.7611]
(1, 5, 5, 5),11,[9559, 10000, 0.9559]
(1, 5, 5, 5),12,[37212, 10000, 3.7212]
(1, 5, 5, 5),13,[8281, 10000, 0.8281]
(1, 5, 5, 5),14,[21729, 10000, 2.1729]
(1, 5, 5, 5),15,[9704, 10000, 0.9704]
(1, 5, 5, 6),0,[0, 10000, 0.0]
(1, 5, 5, 6),1,[32980, 10000, 3.298]
(1, 5, 5, 6),2,[250686, 10000, 25.0686]
(1, 5, 5, 6),3,[174688, 10000, 17.4688]
(1, 5, 5, 6),4,[254938, 10000, 25.4938]
(1, 5, 5, 6),5,[177409, 10000, 17.7409]
(1, 5, 5, 6),6,[187867, 10000, 18.7867]
(1, 5, 5, 6),7,[163770, 10000, 16.377]
(1, 5, 5, 6),8,[41725, 10000, 4.1725]
(1, 5, 5, 6),9,[60555, 10000, 6.0555]
(1, 5, 5, 6),10,[184980, 10000, 18.498]
(1, 5, 5, 6),11,[158592, 10000, 15.8592]
(1, 5, 5, 6),12,[187215, 10000, 18.7215]
(1, 5, 5, 6),13,[161034, 10000, 16.1034]
(1, 5, 5, 6),14,[171268, 10000, 17.1268]
(1, 5, 5, 6),15,[161135, 10000, 16.1135]
(1, 5, 6, 6),0,[0, 10000, 0.0]
(1, 5, 6, 6),1,[33125, 10000, 3.3125]
(1, 5, 6, 6),2,[41460, 10000, 4.146]
(1, 5, 6, 6),3,[60615, 10000, 6.0615]
(1, 5, 6, 6),4,[254910, 10000, 25.491]
(1, 5, 6, 6),5,[175897, 10000, 17.5897]
(1, 5, 6, 6),6,[188329, 10000, 18.8329]
(1, 5, 6, 6),7,[159824, 10000, 15.9824]
(1, 5, 6, 6),8,[254248, 10000, 25.4248]
(1, 5, 6, 6),9,[179475, 10000, 17.9475]
(1, 5, 6, 6),10,[184656, 10000, 18.4656]
(1, 5, 6, 6),11,[163484, 10000, 16.3484]
(1, 5, 6, 6),12,[185678, 10000, 18.5678]
(1, 5, 6, 6),13,[163102, 10000, 16.3102]
(1, 5, 6, 6),14,[169023, 10000, 16.9023]
(1, 5, 6, 6),15,[164791, 10000, 16.4791]
(1, 6, 6, 6),0,[0, 10000, 0.0]
(1, 6, 6, 6),1,[41625, 10000, 4.1625]
(1, 6, 6, 6),2,[-108865, 10000, -10.8865]
(1, 6, 6, 6),3,[-87415, 10000, -8.7415]
(1, 6, 6, 6),4,[-108560, 10000, -10.856]
(1, 6, 6, 6),5,[-90385, 10000, -9.0385]
(1, 6, 6, 6),6,[32279, 10000, 3.2279]
(1, 6, 6, 6),7,[6435, 10000, 0.6435]
(1, 6, 6, 6),8,[-108335, 10000, -10.8335]
(1, 6, 6, 6),9,[-88620, 10000, -8.862]
(1, 6, 6, 6),10,[34060, 10000, 3.406]
(1, 6, 6, 6),11,[7895, 10000, 0.7895]
(1, 6, 6, 6),12,[35011, 10000, 3.5011]
(1, 6, 6, 6),13,[15171, 10000, 1.5171]
(1, 6, 6, 6),14,[19102, 10000, 1.9102]
(1, 6, 6, 6),15,[13366, 10000, 1.3366]
(2, 2, 2, 2),0,[0, 10000, 0.0]
(2, 2, 2, 2),1,[-209425, 10000, -20.9425]
(2, 2, 2, 2),2,[-209150, 10000, -20.915]
(2, 2, 2, 2),3,[-339485, 10000, -33.9485]
(2, 2, 2, 2),4,[-208625, 10000, -20.8625]
(2, 2, 2, 2),5,[-338350, 10000, -33.835]
(2, 2, 2, 2),6,[-337945, 10000, -33.7945]
(2, 2, 2, 2),7,[-240610, 10000, -24.061]
(2, 2, 2, 2),8,[-206800, 10000, -20.68]
(2, 2, 2, 2),9,[-337355, 10000, -33.7355]
(2, 2, 2, 2),10,[-336800, 10000, -33.68]
(2, 2, 2, 2),11,[-234462, 10000, -23.4462]
(2, 2, 2, 2),12,[-339150, 10000, -33.915]
(2, 2, 2, 2),13,[-240870, 10000, -24.087]
(2, 2, 2, 2),14,[-241248, 10000, -24.1248]
(2, 2, 2, 2),15,[-240273, 10000, -24.0273]
(2, 2, 2, 3),0,[0, 10000, 0.0]
(2, 2, 2, 3),1,[-116880, 10000, -11.688]
(2, 2, 2, 3),2,[-115895, 10000, -11.5895]
(2, 2, 2, 3),3,[29437, 10000, 2.9437]
(2, 2, 2, 3),4,[-115990, 10000, -11.599]
(2, 2, 2, 3),5,[26527, 10000, 2.6527]
(2, 2, 2, 3),6,[32212, 10000, 3.2212]
(2, 2, 2, 3),7,[11086, 10000, 1.1086]
(2, 2, 2, 3),8,[40900, 10000, 4.09]
(2, 2, 2, 3),9,[-90400, 10000, -9.04]
(2, 2, 2, 3),10,[-89845, 10000, -8.9845]
(2, 2, 2, 3),11,[6999, 10000, 0.6999]
(2, 2, 2, 3),12,[-90515, 10000, -9.0515]
(2, 2, 2, 3),13,[15408, 10000, 1.5408]
(2, 2, 2, 3),14,[10508, 10000, 1.0508]
(2, 2, 2, 3),15,[13299, 10000, 1.3299]
(2, 2, 2, 4),0,[0, 10000, 0.0]
(2, 2, 2, 4),1,[-116840, 10000, -11.684]
(2, 2, 2, 4),2,[-116290, 10000, -11.629]
(2, 2, 2, 4),3,[29508, 10000, 2.9508]
(2, 2, 2, 4),4,[-116560, 10000, -11.656]
(2, 2, 2, 4),5,[29016, 10000, 2.9016]
(2, 2, 2, 4),6,[30679, 10000, 3.0679]
(2, 2, 2, 4),7,[11533, 10000, 1.1533]
(2, 2, 2, 4),8,[41525, 10000, 4.1525]
(2, 2, 2, 4),9,[-89340, 10000, -8.934]
(2, 2, 2, 4),10,[-88985, 10000, -8.8985]
(2, 2, 2, 4),11,[12803, 10000, 1.2803]
(2, 2, 2, 4),12,[-87735, 10000, -8.7735]
(2, 2, 2, 4),13,[13933, 10000, 1.3933]
(2, 2, 2, 4),14,[7246, 10000, 0.7246]
(2, 2, 2, 4),15,[12156, 10000, 1.2156]
(2, 2, 2, 5),0,[0, 10000, 0.0]
(2, 2, 2, 5),1,[-116070, 10000, -11.607]
(2, 2, 2, 5),2,[-116640, 10000, -11.664]
(2, 2, 2, 5),3,[28533, 10000, 2.8533]
(2, 2, 2, 5),4,[-116845, 10000, -11.6845]
(2, 2, 2, 5),5,[26888, 10000, 2.6888]
(2, 2, 2, 5),6,[28612, 10000, 2.8612]
(2, 2, 2, 5),7,[8521, 10000, 0.8521]
(2, 2, 2, 5),8,[42275, 10000, 4.2275]
(2, 2, 2, 5),9,[-91145, 10000, -9.1145]
(2, 2, 2, 5),10,[-89255, 10000, -8.9255]
(2, 2, 2, 5),11,[10312, 10000, 1.0312]
(2, 2, 2, 5),12,[-88555, 10000, -8.8555]
(2, 2, 2, 5),13,[11443, 10000, 1.1443]
(2, 2, 2, 5),14,[9886, 10000, 0.9886]
(2, 2, 2, 5),15,[14880, 10000, 1.488]
(2, 2, 2, 6),0,[0, 10000, 0.0]
(2, 2, 2, 6),1,[-116890, 10000, -11.689]
(2, 2, 2, 6),2,[-117190, 10000, -11.719]
